,region,SMT,VCI,TCI,VHI,week,year,SMN
10151,Закарпатська,300.94,64.75,46.6,55.67,25,2005,0.400
10152,Закарпатська,300.52,66.48,55.53,61.01,26,2005,0.398
10153,Закарпатська,300.4,67.46,57.78,62.62,27,2005,0.395
10154,Закарпатська,300.41,71.21,57.79,64.5,28,2005,0.395
10155,Закарпатська,300.57,74.04,56.84,65.44,29,2005,0.391
10156,Закарпатська,300.52,72.69,57.77,65.23,30,2005,0.380
10157,Закарпатська,300.67,74.13,56.17,65.15,31,2005,0.372
10158,Закарпатська,300.88,73.86,52.38,63.12,32,2005,0.361
10159,Закарпатська,301.11,70.4,46.87,58.63,33,2005,0.344
10160,Закарпатська,300.98,65.41,42.61,54.01,34,2005,0.322
10161,Закарпатська,300.32,59.76,39.34,49.55,35,2005,0.297
10162,Закарпатська,299.46,55.41,31.44,43.43,36,2005,0.274
10163,Закарпатська,298.35,52.79,22.4,37.59,37,2005,0.253
10164,Закарпатська,297.11,52.71,15.02,33.86,38,2005,0.234
10165,Закарпатська,295.38,52.48,11.25,31.86,39,2005,0.214
10166,Закарпатська,292.44,51.79,16.7,34.25,40,2005,0.196
10167,Закарпатська,289.52,51.11,18.61,34.86,41,2005,0.178
10168,Закарпатська,286.7,49.88,19.04,34.46,42,2005,0.158
10169,Закарпатська,283.78,49.38,20.8,35.09,43,2005,0.139
10170,Закарпатська,280.33,48.39,24.0,36.2,44,2005,0.122
10171,Закарпатська,276.86,45.17,26.29,35.73,45,2005,0.104
10172,Закарпатська,274.25,42.65,24.0,33.33,46,2005,0.088
10173,Закарпатська,270.93,39.56,25.99,32.78,47,2005,0.074
10174,Закарпатська,267.68,38.99,27.9,33.44,48,2005,0.065
10175,Закарпатська,264.65,39.38,30.15,34.77,49,2005,0.061
10176,Закарпатська,263.7,40.59,25.81,33.2,50,2005,0.057
10177,Закарпатська,263.21,47.96,23.8,35.88,51,2005,0.055
10178,Закарпатська,262.6,56.48,23.88,40.18,52,2005,0.054
10179,Закарпатська,260.84,69.22,30.07,49.64,01,2006,0.052
10180,Закарпатська,259.47,71.43,36.44,53.94,02,2006,0.052
10181,Закарпатська,258.6,66.53,41.0,53.77,03,2006,0.050
10182,Закарпатська,257.04,57.27,51.22,54.25,04,2006,0.046
10183,Закарпатська,254.95,48.86,64.89,56.88,05,2006,0.042
10184,Закарпатська,253.04,38.28,76.76,57.52,06,2006,0.038
10185,Закарпатська,251.9,29.64,83.52,56.58,07,2006,0.036
10186,Закарпатська,251.38,24.31,88.88,56.6,08,2006,0.035
10187,Закарпатська,253.0,22.05,90.71,56.38,09,2006,0.036
10188,Закарпатська,256.73,23.13,90.02,56.58,10,2006,0.043
10189,Закарпатська,263.32,26.58,83.51,55.04,11,2006,0.053
10190,Закарпатська,270.88,32.04,68.24,50.14,12,2006,0.068
10191,Закарпатська,277.32,37.61,54.2,45.91,13,2006,0.087
10192,Закарпатська,282.57,42.43,41.39,41.91,14,2006,0.111
10193,Закарпатська,286.04,47.6,36.83,42.22,15,2006,0.141
10194,Закарпатська,289.32,52.0,34.62,43.31,16,2006,0.176
10195,Закарпатська,291.86,54.4,36.6,45.5,17,2006,0.212
10196,Закарпатська,293.96,57.33,41.71,49.52,18,2006,0.251
10197,Закарпатська,295.99,60.93,44.95,52.94,19,2006,0.293
10198,Закарпатська,297.48,64.56,46.0,55.28,20,2006,0.332
10199,Закарпатська,298.47,67.34,46.98,57.16,21,2006,0.364
10200,Закарпатська,299.15,68.85,46.76,57.8,22,2006,0.389
10201,Закарпатська,299.79,74.02,45.96,59.99,23,2006,0.413
10202,Закарпатська,300.31,79.73,47.17,63.45,24,2006,0.427
10203,Закарпатська,300.72,84.78,48.61,66.7,25,2006,0.433
10204,Закарпатська,301.11,88.07,49.35,68.71,26,2006,0.436
10205,Закарпатська,301.56,89.2,46.53,67.87,27,2006,0.435
10206,Закарпатська,301.99,88.63,43.2,65.91,28,2006,0.428
10207,Закарпатська,302.56,84.16,38.56,61.36,29,2006,0.412
10208,Закарпатська,302.92,77.51,35.75,56.63,30,2006,0.390
10209,Закарпатська,303.48,74.25,30.47,52.36,31,2006,0.373
10210,Закарпатська,303.85,69.44,25.34,47.39,32,2006,0.352
10211,Закарпатська,303.41,63.11,25.73,44.42,33,2006,0.329
10212,Закарпатська,302.29,57.27,30.64,43.96,34,2006,0.307
10213,Закарпатська,300.95,56.72,33.61,45.17,35,2006,0.291
10214,Закарпатська,299.51,56.68,31.48,44.08,36,2006,0.276
10215,Закарпатська,298.23,55.03,24.07,39.55,37,2006,0.256
10216,Закарпатська,296.69,54.6,18.96,36.78,38,2006,0.237
10217,Закарпатська,294.7,53.78,17.03,35.41,39,2006,0.216
10218,Закарпатська,292.24,50.55,18.61,34.58,40,2006,0.194
10219,Закарпатська,289.76,48.22,16.26,32.24,41,2006,0.173
10220,Закарпатська,287.17,46.87,15.08,30.97,42,2006,0.153
10221,Закарпатська,284.09,47.08,18.77,32.93,43,2006,0.135
10222,Закарпатська,280.94,46.3,20.75,33.52,44,2006,0.119
10223,Закарпатська,277.39,42.26,24.1,33.18,45,2006,0.099
10224,Закарпатська,274.11,38.34,25.38,31.86,46,2006,0.082
10225,Закарпатська,271.37,34.48,25.07,29.77,47,2006,0.067
10226,Закарпатська,269.3,33.4,22.08,27.74,48,2006,0.059
10227,Закарпатська,267.31,31.94,19.68,25.81,49,2006,0.053
10228,Закарпатська,265.88,34.67,16.59,25.63,50,2006,0.051
10229,Закарпатська,264.88,44.19,16.72,30.46,51,2006,0.053
10230,Закарпатська,263.99,57.91,18.31,38.11,52,2006,0.055
10231,Закарпатська,263.13,77.41,20.53,48.97,01,2007,0.057
10232,Закарпатська,261.92,79.09,26.03,52.56,02,2007,0.056
10233,Закарпатська,261.64,78.29,28.09,53.19,03,2007,0.057
10234,Закарпатська,262.17,78.06,28.97,53.52,04,2007,0.059
10235,Закарпатська,264.06,83.83,26.22,55.03,05,2007,0.067
10236,Закарпатська,266.73,86.99,23.49,55.24,06,2007,0.078
10237,Закарпатська,270.39,87.49,18.94,53.22,07,2007,0.091
10238,Закарпатська,274.22,86.05,14.97,50.51,08,2007,0.103
10239,Закарпатська,277.7,83.43,11.68,47.55,09,2007,0.112
10240,Закарпатська,280.68,78.08,10.52,44.3,10,2007,0.118
10241,Закарпатська,283.78,73.99,8.52,41.25,11,2007,0.126
10242,Закарпатська,286.71,71.68,8.02,39.85,12,2007,0.136
10243,Закарпатська,289.29,71.4,9.54,40.47,13,2007,0.152
10244,Закарпатська,291.4,69.14,9.34,39.24,14,2007,0.167
10245,Закарпатська,292.77,64.53,12.14,38.34,15,2007,0.180
10246,Закарпатська,294.41,62.68,14.93,38.81,16,2007,0.203
10247,Закарпатська,296.66,63.58,13.54,38.56,17,2007,0.237
10248,Закарпатська,299.07,65.93,9.59,37.76,18,2007,0.275
10249,Закарпатська,301.12,67.11,5.92,36.52,19,2007,0.309
10250,Закарпатська,302.72,65.71,3.73,34.72,20,2007,0.336
10251,Закарпатська,303.95,64.16,2.37,33.26,21,2007,0.357
10252,Закарпатська,304.51,56.85,2.21,29.53,22,2007,0.367
10253,Закарпатська,304.56,46.32,4.08,25.2,23,2007,0.367
10254,Закарпатська,304.63,43.71,6.3,25.01,24,2007,0.369
10255,Закарпатська,304.78,48.1,8.66,28.38,25,2007,0.371
10256,Закарпатська,305.07,50.88,10.49,30.69,26,2007,0.370
10257,Закарпатська,305.39,50.71,10.76,30.73,27,2007,0.365
10258,Закарпатська,305.57,50.36,10.97,30.66,28,2007,0.355
10259,Закарпатська,305.65,50.58,11.06,30.82,29,2007,0.346
10260,Закарпатська,305.87,49.05,9.46,29.25,30,2007,0.333
10261,Закарпатська,305.89,46.74,9.23,27.99,31,2007,0.316
10262,Закарпатська,305.83,44.36,8.01,26.18,32,2007,0.300
10263,Закарпатська,305.65,41.16,5.84,23.5,33,2007,0.286
10264,Закарпатська,305.08,39.15,5.18,22.16,34,2007,0.272
10265,Закарпатська,303.8,40.37,6.24,23.3,35,2007,0.261
10266,Закарпатська,301.89,43.8,7.45,25.63,36,2007,0.253
10267,Закарпатська,299.71,49.41,8.63,29.02,37,2007,0.246
10268,Закарпатська,297.72,59.29,8.08,33.69,38,2007,0.244
10269,Закарпатська,295.8,69.4,5.47,37.43,39,2007,0.242
10270,Закарпатська,293.7,75.06,3.45,39.25,40,2007,0.237
10271,Закарпатська,290.9,77.46,4.98,41.22,41,2007,0.226
10272,Закарпатська,287.83,78.38,9.2,43.79,42,2007,0.211
10273,Закарпатська,284.27,80.47,17.31,48.89,43,2007,0.197
10274,Закарпатська,280.47,80.52,23.47,51.99,44,2007,0.180
10275,Закарпатська,277.26,79.87,24.53,52.2,45,2007,0.163
10276,Закарпатська,274.49,77.75,23.21,50.48,46,2007,0.144
10277,Закарпатська,271.54,73.31,23.89,48.6,47,2007,0.124
10278,Закарпатська,268.17,63.81,26.24,45.02,48,2007,0.097
10279,Закарпатська,265.07,52.92,28.31,40.62,49,2007,0.077
10280,Закарпатська,263.23,46.52,26.98,36.75,50,2007,0.063
10281,Закарпатська,262.95,51.03,24.28,37.65,51,2007,0.058
10282,Закарпатська,263.28,62.17,20.4,41.29,52,2007,0.058
10283,Закарпатська,264.13,77.26,14.54,45.9,01,2008,0.057
10284,Закарпатська,265.13,78.72,10.23,44.47,02,2008,0.058
10285,Закарпатська,266.64,78.52,5.05,41.79,03,2008,0.059
10286,Закарпатська,268.01,76.27,2.99,39.63,04,2008,0.060
10287,Закарпатська,269.16,74.38,4.51,39.45,05,2008,0.062
10288,Закарпатська,271.29,72.48,5.9,39.19,06,2008,0.067
10289,Закарпатська,273.09,66.33,9.71,38.02,07,2008,0.071
10290,Закарпатська,275.21,65.0,11.88,38.44,08,2008,0.079
10291,Закарпатська,277.92,64.87,11.01,37.94,09,2008,0.088
10292,Закарпатська,280.3,65.42,11.77,38.6,10,2008,0.100
10293,Закарпатська,282.97,69.83,11.48,40.66,11,2008,0.118
10294,Закарпатська,285.01,71.64,14.48,43.06,12,2008,0.135
10295,Закарпатська,286.93,77.22,18.39,47.81,13,2008,0.162
10296,Закарпатська,289.06,84.0,17.88,50.94,14,2008,0.198
10297,Закарпатська,290.88,88.44,19.12,53.78,15,2008,0.235
10298,Закарпатська,292.66,91.67,21.71,56.69,16,2008,0.278
10299,Закарпатська,294.12,92.97,25.53,59.25,17,2008,0.317
10300,Закарпатська,295.06,92.64,34.05,63.34,18,2008,0.349
10301,Закарпатська,296.25,91.94,41.75,66.84,19,2008,0.376
10302,Закарпатська,296.59,87.71,52.21,69.96,20,2008,0.391
10303,Закарпатська,297.73,86.42,52.63,69.52,21,2008,0.406
10304,Закарпатська,299.29,84.16,45.26,64.71,22,2008,0.419
10305,Закарпатська,300.45,80.36,40.04,60.2,23,2008,0.424
10306,Закарпатська,301.42,79.33,36.49,57.91,24,2008,0.427
10307,Закарпатська,301.89,76.8,37.03,56.91,25,2008,0.420
10308,Закарпатська,302.58,74.7,34.94,54.82,26,2008,0.412
10309,Закарпатська,303.27,72.12,30.4,51.26,27,2008,0.404
10310,Закарпатська,303.38,69.17,30.64,49.91,28,2008,0.391
10311,Закарпатська,303.73,71.25,28.13,49.69,29,2008,0.387
10312,Закарпатська,304.39,73.74,22.43,48.09,30,2008,0.383
10313,Закарпатська,304.26,72.24,23.53,47.88,31,2008,0.369
10314,Закарпатська,303.95,70.34,24.55,47.44,32,2008,0.354
10315,Закарпатська,303.69,65.86,23.19,44.53,33,2008,0.335
10316,Закарпатська,302.86,59.61,25.18,42.39,34,2008,0.311
10317,Закарпатська,301.68,54.27,26.24,40.26,35,2008,0.287
10318,Закарпатська,299.94,49.01,27.01,38.01,36,2008,0.263
10319,Закарпатська,297.61,44.65,30.71,37.68,37,2008,0.239
10320,Закарпатська,295.09,41.95,36.51,39.23,38,2008,0.217
10321,Закарпатська,293.11,43.69,34.26,38.98,39,2008,0.200
10322,Закарпатська,291.44,45.84,27.08,36.46,40,2008,0.186
10323,Закарпатська,289.65,51.3,17.27,34.28,41,2008,0.179
10324,Закарпатська,288.03,57.63,7.22,32.43,42,2008,0.173
10325,Закарпатська,286.44,65.07,1.33,33.2,43,2008,0.169
10326,Закарпатська,284.21,68.67,0.66,34.66,44,2008,0.160
10327,Закарпатська,281.74,72.55,0.83,36.69,45,2008,0.152
10328,Закарпатська,279.38,76.54,0.98,38.76,46,2008,0.143
10329,Закарпатська,276.81,78.9,1.41,40.16,47,2008,0.133
10330,Закарпатська,273.6,77.73,3.69,40.71,48,2008,0.118
10331,Закарпатська,270.0,72.18,8.14,40.16,49,2008,0.102
10332,Закарпатська,266.38,67.48,14.0,40.74,50,2008,0.086
10333,Закарпатська,262.53,67.03,26.06,46.55,51,2008,0.072
10334,Закарпатська,259.14,67.71,39.42,53.57,52,2008,0.061
10335,Закарпатська,256.55,72.62,50.73,61.67,01,2009,0.053
10336,Закарпатська,254.62,59.06,59.46,59.26,02,2009,0.045
10337,Закарпатська,253.63,45.37,64.01,54.69,03,2009,0.037
10338,Закарпатська,254.55,44.32,62.74,53.53,04,2009,0.037
10339,Закарпатська,256.81,43.65,57.45,50.55,05,2009,0.039
10340,Закарпатська,259.97,39.49,50.36,44.92,06,2009,0.040
10341,Закарпатська,264.39,41.17,40.56,40.86,07,2009,0.048
10342,Закарпатська,268.46,46.54,34.01,40.27,08,2009,0.059
10343,Закарпатська,271.54,51.47,31.65,41.56,09,2009,0.073
10344,Закарпатська,274.36,51.93,31.91,41.92,10,2009,0.083
10345,Закарпатська,277.2,52.71,32.95,42.83,11,2009,0.094
10346,Закарпатська,280.53,58.73,31.6,45.17,12,2009,0.115
10347,Закарпатська,284.6,68.36,26.97,47.66,13,2009,0.146
10348,Закарпатська,288.67,73.72,19.15,46.44,14,2009,0.178
10349,Закарпатська,291.28,73.18,17.59,45.38,15,2009,0.200
10350,Закарпатська,292.86,70.03,20.89,45.46,16,2009,0.222
10351,Закарпатська,294.55,66.88,23.57,45.22,17,2009,0.246
10352,Закарпатська,295.84,63.66,29.39,46.53,18,2009,0.269
10353,Закарпатська,296.95,61.9,36.63,49.27,19,2009,0.296
10354,Закарпатська,298.45,62.86,37.46,50.16,20,2009,0.329
10355,Закарпатська,299.82,63.73,35.59,49.66,21,2009,0.356
10356,Закарпатська,300.96,60.98,31.31,46.15,22,2009,0.375
10357,Закарпатська,302.21,57.48,24.23,40.85,23,2009,0.387
10358,Закарпатська,302.96,55.47,21.57,38.52,24,2009,0.389
10359,Закарпатська,303.26,55.93,23.32,39.63,25,2009,0.385
10360,Закарпатська,303.86,56.99,22.23,39.61,26,2009,0.381
10361,Закарпатська,304.19,54.98,21.77,38.37,27,2009,0.373
10362,Закарпатська,303.85,51.87,26.42,39.14,28,2009,0.358
10363,Закарпатська,303.39,51.16,31.3,41.23,29,2009,0.347
10364,Закарпатська,302.88,49.77,36.41,43.09,30,2009,0.334
10365,Закарпатська,302.49,50.99,39.8,45.4,31,2009,0.325
10366,Закарпатська,302.16,51.63,41.01,46.32,32,2009,0.316
10367,Закарпатська,301.73,49.67,41.53,45.6,33,2009,0.303
10368,Закарпатська,301.24,48.01,40.49,44.25,34,2009,0.290
10369,Закарпатська,300.78,47.76,35.06,41.41,35,2009,0.276
10370,Закарпатська,299.77,49.43,28.47,38.95,36,2009,0.264
10371,Закарпатська,298.49,52.41,20.96,36.68,37,2009,0.252
10372,Закарпатська,296.23,51.8,23.94,37.87,38,2009,0.232
10373,Закарпатська,293.92,52.6,25.62,39.11,39,2009,0.215
10374,Закарпатська,291.98,55.4,21.36,38.38,40,2009,0.203
10375,Закарпатська,289.69,57.2,16.95,37.07,41,2009,0.190
10376,Закарпатська,286.87,59.29,18.04,38.67,42,2009,0.176
10377,Закарпатська,283.44,58.79,23.92,41.36,43,2009,0.157
10378,Закарпатська,279.92,55.37,27.28,41.33,44,2009,0.136
10379,Закарпатська,277.91,56.32,21.46,38.89,45,2009,0.124
10380,Закарпатська,276.04,58.46,16.28,37.37,46,2009,0.115
10381,Закарпатська,273.61,60.58,14.93,37.76,47,2009,0.106
10382,Закарпатська,271.32,61.89,13.03,37.46,48,2009,0.097
10383,Закарпатська,268.63,63.27,13.47,38.37,49,2009,0.091
10384,Закарпатська,264.61,65.86,20.99,43.43,50,2009,0.084
10385,Закарпатська,259.92,65.09,37.11,51.1,51,2009,0.070
10386,Закарпатська,256.97,63.77,49.07,56.42,52,2009,0.058
10387,Закарпатська,257.23,58.28,47.34,52.81,01,2010,0.046
10388,Закарпатська,257.3,54.99,46.83,50.91,02,2010,0.043
10389,Закарпатська,256.56,50.84,50.59,50.72,03,2010,0.041
10390,Закарпатська,256.04,45.74,55.88,50.81,04,2010,0.038
10391,Закарпатська,256.43,42.5,58.65,50.58,05,2010,0.038
10392,Закарпатська,259.01,44.45,53.81,49.13,06,2010,0.043
10393,Закарпатська,262.36,45.44,47.49,46.47,07,2010,0.051
10394,Закарпатська,266.36,48.59,40.81,44.7,08,2010,0.061
10395,Закарпатська,270.96,55.37,33.59,44.48,09,2010,0.077
10396,Закарпатська,275.07,62.0,29.41,45.7,10,2010,0.096
10397,Закарпатська,278.15,65.72,29.33,47.52,11,2010,0.114
10398,Закарпатська,281.49,66.53,27.99,47.26,12,2010,0.129
10399,Закарпатська,284.21,66.21,28.64,47.43,13,2010,0.143
10400,Закарпатська,287.3,67.73,24.35,46.04,14,2010,0.165
10401,Закарпатська,290.77,71.59,19.54,45.57,15,2010,0.197
10402,Закарпатська,293.44,75.41,18.71,47.06,16,2010,0.236
